hdl:1774.2/2086 levy:034.004
hdl:1774.2/14239 levy:001.094
hdl:1774.2/14240 levy:106.005
hdl:1774.2/14241 levy:101.075
hdl:1774.2/14242 levy:183.081
hdl:1774.2/14243 levy:134.122
hdl:1774.2/14244 levy:079.184
hdl:1774.2/14245 levy:022.008
hdl:1774.2/14246 levy:138.133
hdl:1774.2/14247 levy:183.073
hdl:1774.2/14248 levy:086.006
hdl:1774.2/14249 levy:081.009
hdl:1774.2/14250 levy:120.022
hdl:1774.2/14251 levy:164.020
hdl:1774.2/14252 levy:153.116
hdl:1774.2/14253 levy:060.116
hdl:1774.2/14254 levy:056.027
hdl:1774.2/14255 levy:054.103
hdl:1774.2/14256 levy:023.015
hdl:1774.2/14257 levy:110.083
hdl:1774.2/14258 levy:011.031
hdl:1774.2/14259 levy:057.127
hdl:1774.2/14260 levy:132.144
hdl:1774.2/14261 levy:109.160
hdl:1774.2/14262 levy:158.058a
hdl:1774.2/14263 levy:076.071
hdl:1774.2/14264 levy:137.093
hdl:1774.2/14265 levy:149.123
hdl:1774.2/14266 levy:105.060
hdl:1774.2/14267 levy:098.090
hdl:1774.2/14268 levy:006.001
hdl:1774.2/14269 levy:089.045
hdl:1774.2/14270 levy:038.057
hdl:1774.2/14271 levy:132.114
hdl:1774.2/14272 levy:016.089
hdl:1774.2/14273 levy:118.026
hdl:1774.2/14274 levy:152.153
hdl:1774.2/14275 levy:136.050
hdl:1774.2/14276 levy:116.086
hdl:1774.2/14277 levy:189.146
hdl:1774.2/14278 levy:167.026
hdl:1774.2/14279 levy:075.188
hdl:1774.2/14280 levy:153.002
hdl:1774.2/14281 levy:147.180
hdl:1774.2/14282 levy:112.061
hdl:1774.2/14283 levy:139.025
hdl:1774.2/14284 levy:146.101
hdl:1774.2/14285 levy:074.037
hdl:1774.2/14286 levy:147.152
hdl:1774.2/14287 levy:190.088
hdl:1774.2/14288 levy:150a.006
hdl:1774.2/14289 levy:156.176
hdl:1774.2/14290 levy:151.056
hdl:1774.2/14291 levy:178.054
hdl:1774.2/14292 levy:098.119
hdl:1774.2/14293 levy:158.018a
hdl:1774.2/14294 levy:136.061
hdl:1774.2/14295 levy:073a.061
hdl:1774.2/14296 levy:088.079
hdl:1774.2/14297 levy:079.068
hdl:1774.2/14298 levy:119.045
hdl:1774.2/14299 levy:096.132
hdl:1774.2/14300 levy:110.101
hdl:1774.2/14301 levy:161.130
hdl:1774.2/14302 levy:132.087
hdl:1774.2/14303 levy:030.116
hdl:1774.2/14304 levy:189.167
hdl:1774.2/14305 levy:158.010
hdl:1774.2/14306 levy:155.200
hdl:1774.2/14307 levy:126.012
hdl:1774.2/14308 levy:108.084
hdl:1774.2/14309 levy:077.033
hdl:1774.2/14310 levy:101.077
hdl:1774.2/14311 levy:143.160
hdl:1774.2/14313 levy:151.176
hdl:1774.2/14314 levy:177.014
hdl:1774.2/14315 levy:177.021
hdl:1774.2/14316 levy:028.174
hdl:1774.2/14317 levy:011.036
hdl:1774.2/14318 levy:099.055
hdl:1774.2/14319 levy:084.065
hdl:1774.2/14320 levy:159.087
hdl:1774.2/14321 levy:128.127
hdl:1774.2/14322 levy:165.011
hdl:1774.2/14323 levy:016.094
hdl:1774.2/14324 levy:113.017
hdl:1774.2/14325 levy:084.004
hdl:1774.2/14326 levy:162.105
hdl:1774.2/14327 levy:118.090
hdl:1774.2/14328 levy:182.138
hdl:1774.2/14329 levy:048.139
hdl:1774.2/14330 levy:154.169
hdl:1774.2/14331 levy:119.040
hdl:1774.2/14332 levy:144.074
hdl:1774.2/14333 levy:026.049
hdl:1774.2/14334 levy:139.001a
hdl:1774.2/14335 levy:007.057
hdl:1774.2/14336 levy:180.066
hdl:1774.2/14337 levy:077.172
hdl:1774.2/14338 levy:016.035a
hdl:1774.2/14339 levy:143.025
hdl:1774.2/14340 levy:111.094
hdl:1774.2/14341 levy:100.004
hdl:1774.2/14342 levy:072.031
hdl:1774.2/14343 levy:077.037
hdl:1774.2/14344 levy:150.106
hdl:1774.2/14345 levy:115.185
hdl:1774.2/14346 levy:001.007
hdl:1774.2/14347 levy:054.087
hdl:1774.2/14348 levy:016.079
hdl:1774.2/14349 levy:147.056
hdl:1774.2/14350 levy:128.103
hdl:1774.2/14351 levy:160.055
hdl:1774.2/14352 levy:170.169
hdl:1774.2/14353 levy:189.166
hdl:1774.2/14354 levy:060.030a
hdl:1774.2/14355 levy:086.032
hdl:1774.2/14356 levy:043.093
hdl:1774.2/14357 levy:191a.074b
hdl:1774.2/14358 levy:090.147
hdl:1774.2/14359 levy:143.112
hdl:1774.2/14360 levy:065.014
hdl:1774.2/14361 levy:087.069
hdl:1774.2/14363 levy:193.148
hdl:1774.2/14364 levy:158.136c
hdl:1774.2/14365 levy:175.093
hdl:1774.2/14366 levy:020.068
hdl:1774.2/14367 levy:167.127
hdl:1774.2/14368 levy:096.299
hdl:1774.2/14369 levy:026.138
hdl:1774.2/14370 levy:073a.015
hdl:1774.2/14371 levy:057.110
hdl:1774.2/14372 levy:151.070
hdl:1774.2/14373 levy:016.128
hdl:1774.2/14374 levy:054.001
hdl:1774.2/14375 levy:011.021e
hdl:1774.2/14376 levy:127.047
hdl:1774.2/14377 levy:033.047
hdl:1774.2/14378 levy:120.041
hdl:1774.2/14379 levy:170.045
hdl:1774.2/14380 levy:148.057
hdl:1774.2/14381 levy:033.053
hdl:1774.2/14382 levy:190.095
hdl:1774.2/14383 levy:156.014
hdl:1774.2/14384 levy:189.084
hdl:1774.2/14385 levy:148.182
hdl:1774.2/14386 levy:026.099
hdl:1774.2/14387 levy:161.102
hdl:1774.2/14388 levy:154a.158
hdl:1774.2/14389 levy:059.083
hdl:1774.2/14390 levy:183.026
hdl:1774.2/14391 levy:066.098
hdl:1774.2/14392 levy:039.027
hdl:1774.2/14393 levy:138.083
hdl:1774.2/14394 levy:138.066
hdl:1774.2/14395 levy:109.088
hdl:1774.2/14396 levy:183.131
hdl:1774.2/14397 levy:118.046
hdl:1774.2/14398 levy:061.102
hdl:1774.2/14399 levy:031.148
hdl:1774.2/14400 levy:183.050
hdl:1774.2/14401 levy:099.040
hdl:1774.2/14402 levy:153.154a
hdl:1774.2/14403 levy:151.009
hdl:1774.2/14404 levy:104.051
hdl:1774.2/14405 levy:106.069
hdl:1774.2/14406 levy:112.040
hdl:1774.2/14407 levy:039.090a
hdl:1774.2/14408 levy:025.030
hdl:1774.2/14409 levy:161.099
hdl:1774.2/14410 levy:042.082
hdl:1774.2/14411 levy:160.105
hdl:1774.2/14412 levy:190.228
hdl:1774.2/14413 levy:143.138
hdl:1774.2/14414 levy:108.094
hdl:1774.2/14415 levy:133.029
hdl:1774.2/14416 levy:042.050
hdl:1774.2/14417 levy:170.123
hdl:1774.2/14418 levy:076.011
hdl:1774.2/14419 levy:089.153
hdl:1774.2/14420 levy:078.027
hdl:1774.2/14421 levy:078.110
hdl:1774.2/14422 levy:058.150
hdl:1774.2/14423 levy:041.095a
hdl:1774.2/14424 levy:159.106a
hdl:1774.2/14425 levy:068.009
hdl:1774.2/14426 levy:189.130
hdl:1774.2/14427 levy:125.013
hdl:1774.2/14428 levy:177.103
hdl:1774.2/14429 levy:128.028
hdl:1774.2/14430 levy:082.026
hdl:1774.2/14431 levy:168.060
hdl:1774.2/14432 levy:179.126
hdl:1774.2/14433 levy:082.049
hdl:1774.2/14434 levy:085.031
hdl:1774.2/14435 levy:157.037
hdl:1774.2/14436 levy:066.053
hdl:1774.2/14437 levy:177.042
hdl:1774.2/14438 levy:080.168
hdl:1774.2/14439 levy:052.054
hdl:1774.2/14441 levy:187.048
hdl:1774.2/14442 levy:160.029
hdl:1774.2/14444 levy:059.063
hdl:1774.2/14445 levy:049.126
hdl:1774.2/14446 levy:143.121
hdl:1774.2/14447 levy:186.061
hdl:1774.2/14448 levy:012.029
hdl:1774.2/14449 levy:090.144
hdl:1774.2/14450 levy:003.093
hdl:1774.2/14452 levy:154a.101a
hdl:1774.2/14454 levy:123.033
hdl:1774.2/14455 levy:154.174
hdl:1774.2/14456 levy:087.093
hdl:1774.2/14457 levy:182.029
hdl:1774.2/14458 levy:039.020a
hdl:1774.2/14459 levy:022.083
hdl:1774.2/14460 levy:144.128
hdl:1774.2/14461 levy:061.117
hdl:1774.2/14462 levy:094.029
hdl:1774.2/14463 levy:020.045
hdl:1774.2/14464 levy:033.068
hdl:1774.2/14465 levy:184.118
hdl:1774.2/14466 levy:154a.054
hdl:1774.2/14467 levy:030.028
hdl:1774.2/14468 levy:044.119
hdl:1774.2/14469 levy:054.017
hdl:1774.2/14470 levy:169.067
hdl:1774.2/14471 levy:056.072
hdl:1774.2/14472 levy:114.075
hdl:1774.2/14473 levy:113.046
hdl:1774.2/14474 levy:015.116
hdl:1774.2/14475 levy:189.176b
hdl:1774.2/14476 levy:011.021g
hdl:1774.2/14477 levy:093.031
hdl:1774.2/14478 levy:098.148
hdl:1774.2/14479 levy:152.156
hdl:1774.2/14480 levy:091.042
hdl:1774.2/14481 levy:150.002a
hdl:1774.2/14482 levy:009.012
hdl:1774.2/14483 levy:047.095
hdl:1774.2/14484 levy:048.056b
hdl:1774.2/14485 levy:029.052
hdl:1774.2/14486 levy:083.085
hdl:1774.2/14487 levy:154.083
hdl:1774.2/14488 levy:000.041
hdl:1774.2/14489 levy:146.078
hdl:1774.2/14490 levy:133.107
hdl:1774.2/14491 levy:170.004
hdl:1774.2/14492 levy:064.024
hdl:1774.2/14493 levy:067.134
hdl:1774.2/14495 levy:047.119
hdl:1774.2/14496 levy:123.018
hdl:1774.2/14497 levy:099.081
hdl:1774.2/14498 levy:180.068
hdl:1774.2/14499 levy:028.010
hdl:1774.2/14500 levy:102.065
hdl:1774.2/14501 levy:155.132a
hdl:1774.2/14502 levy:168.038
hdl:1774.2/14503 levy:020.038
hdl:1774.2/14504 levy:176.014
hdl:1774.2/14505 levy:057.106
hdl:1774.2/14506 levy:090.015
hdl:1774.2/14507 levy:155.082
hdl:1774.2/14508 levy:012.062
hdl:1774.2/14509 levy:042.035
hdl:1774.2/14510 levy:053.052
hdl:1774.2/14511 levy:150.043
hdl:1774.2/14512 levy:147.156
hdl:1774.2/14513 levy:126.045
hdl:1774.2/14514 levy:015.007a
hdl:1774.2/14515 levy:106.090
hdl:1774.2/14516 levy:141.007
hdl:1774.2/14517 levy:169.025
hdl:1774.2/14518 levy:190.044
hdl:1774.2/14519 levy:026.069
hdl:1774.2/14520 levy:075.034
hdl:1774.2/14521 levy:064.004a
hdl:1774.2/14522 levy:049.068
hdl:1774.2/14523 levy:154a.021
hdl:1774.2/14524 levy:148.152
hdl:1774.2/14526 levy:122.005
hdl:1774.2/14527 levy:046.008
hdl:1774.2/14528 levy:148.017
hdl:1774.2/14529 levy:168.025
hdl:1774.2/14530 levy:026.028a
hdl:1774.2/14531 levy:079.237
hdl:1774.2/14532 levy:020.209
hdl:1774.2/14533 levy:076.099
hdl:1774.2/14534 levy:025.114
hdl:1774.2/14535 levy:110.165
hdl:1774.2/14537 levy:003.133
hdl:1774.2/14538 levy:175.029
hdl:1774.2/14539 levy:027.058
hdl:1774.2/14540 levy:008.064
hdl:1774.2/14541 levy:097.204
hdl:1774.2/14542 levy:149.042
hdl:1774.2/14543 levy:134.018
hdl:1774.2/14544 levy:017.095
hdl:1774.2/14545 levy:064.005
hdl:1774.2/14546 levy:041.126
hdl:1774.2/14547 levy:120.058
hdl:1774.2/14548 levy:042.119
hdl:1774.2/14549 levy:015.081
hdl:1774.2/14550 levy:004.111
hdl:1774.2/14551 levy:155.089a
hdl:1774.2/14552 levy:028.020
hdl:1774.2/14553 levy:022.046
hdl:1774.2/14554 levy:045.005
hdl:1774.2/14555 levy:181.146
hdl:1774.2/14556 levy:099.042
hdl:1774.2/14558 levy:003.030
hdl:1774.2/14559 levy:104.032
hdl:1774.2/14560 levy:085.023
hdl:1774.2/14561 levy:020.050
hdl:1774.2/14562 levy:040.049
hdl:1774.2/14563 levy:077.151
hdl:1774.2/14564 levy:076.001
hdl:1774.2/14565 levy:046.016
hdl:1774.2/14566 levy:074.172
hdl:1774.2/14567 levy:160.140
hdl:1774.2/14568 levy:165.058
hdl:1774.2/14569 levy:036.087
hdl:1774.2/14570 levy:133.108
hdl:1774.2/14571 levy:135.120
hdl:1774.2/14573 levy:042.137
hdl:1774.2/14574 levy:034.018
hdl:1774.2/14575 levy:128.035
hdl:1774.2/14576 levy:145.066
hdl:1774.2/14577 levy:037.018
hdl:1774.2/14578 levy:052.003
hdl:1774.2/14579 levy:076.008
hdl:1774.2/14580 levy:031.162
hdl:1774.2/14581 levy:146.010
hdl:1774.2/14582 levy:026.105
hdl:1774.2/14583 levy:118.054
hdl:1774.2/14584 levy:121.042
hdl:1774.2/14585 levy:061.108
hdl:1774.2/14586 levy:171.032
hdl:1774.2/14587 levy:085.082
hdl:1774.2/14588 levy:090.173
hdl:1774.2/14589 levy:063.132
hdl:1774.2/14590 levy:054.076
hdl:1774.2/14591 levy:012.144
hdl:1774.2/14592 levy:128.036
hdl:1774.2/14593 levy:162.012
hdl:1774.2/14594 levy:154.010
hdl:1774.2/14595 levy:173.048
hdl:1774.2/14596 levy:110.102
hdl:1774.2/14597 levy:098.004
hdl:1774.2/14598 levy:150.069
hdl:1774.2/14599 levy:161.084
hdl:1774.2/14600 levy:168.084
hdl:1774.2/14601 levy:055.055
hdl:1774.2/14603 levy:136.083
hdl:1774.2/14604 levy:061.046
hdl:1774.2/14605 levy:051.094
hdl:1774.2/14606 levy:000.018a
hdl:1774.2/14607 levy:105.068
hdl:1774.2/14608 levy:141.134
hdl:1774.2/14609 levy:036.044
hdl:1774.2/14610 levy:047.117
hdl:1774.2/14611 levy:168.089
hdl:1774.2/14612 levy:114.125
hdl:1774.2/14613 levy:108.063
hdl:1774.2/14614 levy:155.150
hdl:1774.2/14615 levy:158.218a
hdl:1774.2/14616 levy:040.056
hdl:1774.2/14617 levy:051.040
hdl:1774.2/14618 levy:118.024
hdl:1774.2/14619 levy:098.020
hdl:1774.2/14620 levy:155.078
hdl:1774.2/14621 levy:041.002
hdl:1774.2/14622 levy:182.108
hdl:1774.2/14623 levy:114.021
hdl:1774.2/14624 levy:151.092
hdl:1774.2/14625 levy:108.101
hdl:1774.2/14626 levy:001.105
hdl:1774.2/14627 levy:094.038
hdl:1774.2/14628 levy:015.069
hdl:1774.2/14629 levy:123.024
hdl:1774.2/14630 levy:039.018
hdl:1774.2/14631 levy:124.088
hdl:1774.2/14632 levy:046.037
hdl:1774.2/14633 levy:154.129
hdl:1774.2/14634 levy:121.112
hdl:1774.2/14635 levy:156.154a
hdl:1774.2/14636 levy:079.169
hdl:1774.2/14639 levy:140.146
hdl:1774.2/14641 levy:189.077a
hdl:1774.2/14642 levy:115.040
hdl:1774.2/14643 levy:096.157
hdl:1774.2/14645 levy:156.108a
hdl:1774.2/14646 levy:027.098
hdl:1774.2/14647 levy:033.077
hdl:1774.2/14648 levy:067.020
hdl:1774.2/14649 levy:009.086
hdl:1774.2/14650 levy:106.226
hdl:1774.2/14652 levy:093.034
hdl:1774.2/14654 levy:002.010a
hdl:1774.2/14655 levy:163.066
hdl:1774.2/14656 levy:154.153
hdl:1774.2/14657 levy:075.004
hdl:1774.2/14658 levy:079.141
hdl:1774.2/14659 levy:168.054
hdl:1774.2/14660 levy:145.082
hdl:1774.2/14661 levy:164.072
hdl:1774.2/14663 levy:094.075
hdl:1774.2/14664 levy:153.083
hdl:1774.2/14665 levy:088.099
hdl:1774.2/14666 levy:189.144a
hdl:1774.2/14667 levy:109.059
hdl:1774.2/14668 levy:106.031
hdl:1774.2/14669 levy:083.083
hdl:1774.2/14670 levy:023.059
hdl:1774.2/14671 levy:115.135
hdl:1774.2/14672 levy:013.028
hdl:1774.2/14673 levy:115.070
hdl:1774.2/14674 levy:102.076
hdl:1774.2/14675 levy:174.055
hdl:1774.2/14676 levy:124.083
hdl:1774.2/14677 levy:128.025
hdl:1774.2/14678 levy:062.017
hdl:1774.2/14679 levy:040.053
hdl:1774.2/14681 levy:081.066
hdl:1774.2/14682 levy:154a.070
hdl:1774.2/14683 levy:011.064
hdl:1774.2/14684 levy:108.014
hdl:1774.2/14685 levy:064.112
hdl:1774.2/14686 levy:192.032
hdl:1774.2/14687 levy:149.116
hdl:1774.2/14688 levy:055.008
hdl:1774.2/14689 levy:043.018
hdl:1774.2/14690 levy:074.090
hdl:1774.2/14691 levy:015.094a
hdl:1774.2/14692 levy:156.021
hdl:1774.2/14693 levy:103.118
hdl:1774.2/14694 levy:094.193
hdl:1774.2/14695 levy:148.051
hdl:1774.2/14696 levy:114.047
hdl:1774.2/14697 levy:003.081
hdl:1774.2/14698 levy:148.200
hdl:1774.2/14699 levy:153.169
hdl:1774.2/14700 levy:075.102
hdl:1774.2/14701 levy:005.031
hdl:1774.2/14702 levy:007.001
hdl:1774.2/14704 levy:105.031
hdl:1774.2/14705 levy:164.122
hdl:1774.2/14706 levy:112.057
hdl:1774.2/14707 levy:039.053
hdl:1774.2/14708 levy:048.119
hdl:1774.2/14709 levy:151.093
hdl:1774.2/14710 levy:073a.019
hdl:1774.2/14712 levy:147.071
hdl:1774.2/14715 levy:054.092
hdl:1774.2/14716 levy:142.073
hdl:1774.2/14718 levy:141.043
hdl:1774.2/14719 levy:022.026
hdl:1774.2/14720 levy:082.047
hdl:1774.2/14721 levy:032.079
hdl:1774.2/14722 levy:003.053
hdl:1774.2/14723 levy:181.016
hdl:1774.2/14724 levy:187.077
hdl:1774.2/14725 levy:191b.159
hdl:1774.2/14726 levy:054.099
hdl:1774.2/14728 levy:150.031
hdl:1774.2/14729 levy:117.012
hdl:1774.2/14730 levy:097.230
hdl:1774.2/14731 levy:097.200
hdl:1774.2/14732 levy:177.028
hdl:1774.2/14733 levy:149.119
hdl:1774.2/14734 levy:032.029
hdl:1774.2/14735 levy:031.038
hdl:1774.2/14736 levy:045.079
hdl:1774.2/14738 levy:097.103
hdl:1774.2/14739 levy:191a.213
hdl:1774.2/14740 levy:061.103
hdl:1774.2/14741 levy:118.050
hdl:1774.2/14743 levy:115.024
hdl:1774.2/14744 levy:050.068
hdl:1774.2/14745 levy:143.046
hdl:1774.2/14746 levy:067.030
hdl:1774.2/14747 levy:090.028
hdl:1774.2/14748 levy:098.175
hdl:1774.2/14749 levy:124.093
hdl:1774.2/14750 levy:106.011
hdl:1774.2/14751 levy:013.070
hdl:1774.2/14752 levy:156.002
hdl:1774.2/14753 levy:144.083
hdl:1774.2/14754 levy:175.131
hdl:1774.2/14755 levy:034.050
hdl:1774.2/14756 levy:154.178
hdl:1774.2/14757 levy:025.055
hdl:1774.2/14758 levy:110.109
hdl:1774.2/14759 levy:140.111
hdl:1774.2/14760 levy:191a.140
hdl:1774.2/14761 levy:067.035
hdl:1774.2/14762 levy:005.034
hdl:1774.2/14763 levy:146.095
hdl:1774.2/14764 levy:154a.072
hdl:1774.2/14765 levy:064.109
hdl:1774.2/14766 levy:121.034
hdl:1774.2/14767 levy:026.063a
hdl:1774.2/14768 levy:129.083
hdl:1774.2/14769 levy:038.074
hdl:1774.2/14770 levy:091.095
hdl:1774.2/14771 levy:120.073
hdl:1774.2/14772 levy:181.102
hdl:1774.2/14773 levy:152.103
hdl:1774.2/14774 levy:085.002a
hdl:1774.2/14775 levy:079.171
hdl:1774.2/14776 levy:006.099
hdl:1774.2/14777 levy:151.139
hdl:1774.2/14778 levy:141.014
hdl:1774.2/14779 levy:047.026
hdl:1774.2/14780 levy:060.164
hdl:1774.2/14781 levy:078.195
hdl:1774.2/14782 levy:065.081
hdl:1774.2/14783 levy:180.072
hdl:1774.2/14784 levy:017.002a
hdl:1774.2/14785 levy:009.011
hdl:1774.2/14786 levy:057.042
hdl:1774.2/14787 levy:189.103a
hdl:1774.2/14788 levy:008.049
hdl:1774.2/14789 levy:008.079
hdl:1774.2/14790 levy:164.103
hdl:1774.2/14791 levy:146.142
hdl:1774.2/14792 levy:148.109
hdl:1774.2/14793 levy:115.096
hdl:1774.2/14794 levy:131.043
hdl:1774.2/14795 levy:058.051
hdl:1774.2/14796 levy:061.129
hdl:1774.2/14797 levy:109.071
hdl:1774.2/14798 levy:110.096
hdl:1774.2/14799 levy:128.039
hdl:1774.2/14800 levy:155.045
hdl:1774.2/14801 levy:096.129
hdl:1774.2/14802 levy:080.191
hdl:1774.2/14803 levy:142.084
hdl:1774.2/14804 levy:083.087
hdl:1774.2/14805 levy:191b.103
hdl:1774.2/14806 levy:038.008
hdl:1774.2/14807 levy:041.045
hdl:1774.2/14808 levy:153.087
hdl:1774.2/14809 levy:060.016
hdl:1774.2/14810 levy:085.033
hdl:1774.2/14811 levy:167.045
hdl:1774.2/14812 levy:149.067
hdl:1774.2/14813 levy:154.075a
hdl:1774.2/14814 levy:044.045
hdl:1774.2/14815 levy:064.055
hdl:1774.2/14817 levy:118.073
hdl:1774.2/14818 levy:011.046
hdl:1774.2/14819 levy:132.152
hdl:1774.2/14820 levy:150.101
hdl:1774.2/14821 levy:129.017
hdl:1774.2/14822 levy:191a.037
hdl:1774.2/14823 levy:088.001
hdl:1774.2/14824 levy:013.084a
hdl:1774.2/14825 levy:089.030
hdl:1774.2/14828 levy:185.046
hdl:1774.2/14829 levy:193.204
hdl:1774.2/14830 levy:063.051
hdl:1774.2/14831 levy:078.229
hdl:1774.2/14832 levy:088.143
hdl:1774.2/14834 levy:124.043
hdl:1774.2/14835 levy:106.205
hdl:1774.2/14836 levy:181.026
hdl:1774.2/14838 levy:115.151
hdl:1774.2/14839 levy:142.015
hdl:1774.2/14841 levy:178.073
hdl:1774.2/14842 levy:054.063
hdl:1774.2/14843 levy:006.119
hdl:1774.2/14844 levy:042.098
hdl:1774.2/14845 levy:117.114
hdl:1774.2/14846 levy:106.160
hdl:1774.2/14847 levy:191a.148
hdl:1774.2/14848 levy:079.095
hdl:1774.2/14849 levy:159.052b
hdl:1774.2/14850 levy:002.013c
hdl:1774.2/14851 levy:148.076
hdl:1774.2/14852 levy:155.072
hdl:1774.2/14853 levy:156.221
hdl:1774.2/14855 levy:047.020
hdl:1774.2/14856 levy:091.105
hdl:1774.2/14857 levy:154.012
hdl:1774.2/14858 levy:058.127
hdl:1774.2/14859 levy:141.163
hdl:1774.2/14860 levy:114.048
hdl:1774.2/14861 levy:076.029
hdl:1774.2/14862 levy:144.140
hdl:1774.2/14863 levy:150a.052
hdl:1774.2/14864 levy:077.177
hdl:1774.2/14865 levy:126.002
hdl:1774.2/14866 levy:073.019
hdl:1774.2/14867 levy:176.033
hdl:1774.2/14868 levy:046.010
hdl:1774.2/14870 levy:081.127
hdl:1774.2/14871 levy:155.105
hdl:1774.2/14874 levy:148.060
hdl:1774.2/14876 levy:103.070
hdl:1774.2/14877 levy:072.053
hdl:1774.2/14878 levy:134.045
hdl:1774.2/14880 levy:132.109
hdl:1774.2/14881 levy:007.116
hdl:1774.2/14882 levy:078.189
hdl:1774.2/14883 levy:098.103
hdl:1774.2/14884 levy:167.095
hdl:1774.2/14887 levy:047.108
hdl:1774.2/14888 levy:093.041
hdl:1774.2/14889 levy:154.077
hdl:1774.2/14890 levy:079.253
hdl:1774.2/14892 levy:090.164
hdl:1774.2/14893 levy:028.001
hdl:1774.2/14894 levy:004.014
hdl:1774.2/14895 levy:116.082
hdl:1774.2/14896 levy:100.017
hdl:1774.2/14897 levy:034.080
hdl:1774.2/14898 levy:150a.043a
hdl:1774.2/14899 levy:129.069
hdl:1774.2/14900 levy:117.056
hdl:1774.2/14901 levy:086.069
hdl:1774.2/14902 levy:155.028a
hdl:1774.2/14903 levy:044.117
hdl:1774.2/14905 levy:172.047
hdl:1774.2/14906 levy:122.075
hdl:1774.2/14907 levy:137.003
hdl:1774.2/14908 levy:083.036
hdl:1774.2/14910 levy:172.135
hdl:1774.2/14911 levy:153.167
hdl:1774.2/14912 levy:105.082
hdl:1774.2/14913 levy:098.060
hdl:1774.2/14914 levy:049.039
hdl:1774.2/14915 levy:144.139
hdl:1774.2/14916 levy:024.107
hdl:1774.2/14917 levy:060.160
hdl:1774.2/14918 levy:098.036
hdl:1774.2/14919 levy:089.032
hdl:1774.2/14920 levy:089.048
hdl:1774.2/14921 levy:080.004
hdl:1774.2/14922 levy:011.024
hdl:1774.2/14923 levy:116.032
hdl:1774.2/14925 levy:027.015
hdl:1774.2/14926 levy:158.121a
hdl:1774.2/14927 levy:101.033
hdl:1774.2/14928 levy:156.120
hdl:1774.2/14929 levy:178.067
hdl:1774.2/14930 levy:103.087
hdl:1774.2/14931 levy:163.053
hdl:1774.2/14932 levy:106.203
hdl:1774.2/14933 levy:191b.076
hdl:1774.2/14934 levy:092.112
hdl:1774.2/14935 levy:184.055
hdl:1774.2/14936 levy:132.017
hdl:1774.2/14937 levy:043.104
hdl:1774.2/14938 levy:060.066
hdl:1774.2/14939 levy:097.049
hdl:1774.2/14940 levy:043.014
hdl:1774.2/14941 levy:109.085
hdl:1774.2/14942 levy:042.116a
hdl:1774.2/14943 levy:020.048
hdl:1774.2/14945 levy:156.097
hdl:1774.2/14946 levy:044.056
hdl:1774.2/14947 levy:080.054
hdl:1774.2/14948 levy:068.007
hdl:1774.2/14949 levy:085.035
hdl:1774.2/14950 levy:164.123
hdl:1774.2/14953 levy:053.026
hdl:1774.2/14954 levy:055.044
hdl:1774.2/14955 levy:024.002
hdl:1774.2/14956 levy:160.128
hdl:1774.2/14957 levy:189.072
hdl:1774.2/14958 levy:143.067
hdl:1774.2/14960 levy:120.042
hdl:1774.2/14961 levy:030.003
hdl:1774.2/14962 levy:168.011
hdl:1774.2/14963 levy:147.155
hdl:1774.2/14964 levy:118.071
hdl:1774.2/14965 levy:035.068
hdl:1774.2/14966 levy:014.028
hdl:1774.2/14967 levy:096.019
hdl:1774.2/14968 levy:169.081
hdl:1774.2/14969 levy:081.106
hdl:1774.2/14970 levy:033.029
hdl:1774.2/14971 levy:065.106
hdl:1774.2/14972 levy:080.043a
hdl:1774.2/14973 levy:191.004
hdl:1774.2/14974 levy:174.052
hdl:1774.2/14975 levy:188.029
hdl:1774.2/14976 levy:154.034
hdl:1774.2/14977 levy:190.087a
hdl:1774.2/14978 levy:078.005
hdl:1774.2/14979 levy:068.130
hdl:1774.2/14980 levy:039.030
hdl:1774.2/14981 levy:030.090
hdl:1774.2/14982 levy:050.012
hdl:1774.2/14983 levy:189.161
hdl:1774.2/14984 levy:081.144
hdl:1774.2/14985 levy:093.097
hdl:1774.2/14986 levy:115.168
hdl:1774.2/14987 levy:079.020
hdl:1774.2/14988 levy:167.003
hdl:1774.2/14989 levy:096.246
hdl:1774.2/14990 levy:115.076
hdl:1774.2/14991 levy:017.046
hdl:1774.2/14992 levy:125.087
hdl:1774.2/14993 levy:114.077
hdl:1774.2/14994 levy:093.050
hdl:1774.2/14995 levy:115.170
hdl:1774.2/14996 levy:060.091
hdl:1774.2/14997 levy:191.066
hdl:1774.2/14998 levy:079.088
hdl:1774.2/14999 levy:148.196
hdl:1774.2/15000 levy:041.013
hdl:1774.2/15001 levy:120.056a
hdl:1774.2/15003 levy:084.027
hdl:1774.2/15004 levy:079.239
hdl:1774.2/15005 levy:185.109
hdl:1774.2/15006 levy:116.141
hdl:1774.2/15009 levy:053.039
hdl:1774.2/15010 levy:008.123
hdl:1774.2/15011 levy:175.083
hdl:1774.2/15012 levy:158.038c
hdl:1774.2/15013 levy:147.145
hdl:1774.2/15014 levy:141.042
hdl:1774.2/15015 levy:189.120a
hdl:1774.2/15016 levy:092.052
hdl:1774.2/15017 levy:169.112
hdl:1774.2/15018 levy:035.032
hdl:1774.2/15019 levy:159.079a
hdl:1774.2/15020 levy:152.111
hdl:1774.2/15021 levy:127.075
hdl:1774.2/15023 levy:144.142
hdl:1774.2/15024 levy:161.065
